ID,Nome,Cognome,Telefono,Professione,Richiami,AnnoInizio
00930,Giulia,Bianchi,+397976415439,Informatico,5,1996
00931,Chiara,Lombardi,+397949572067,Capo settore industriale,4,2006
00932,Francesco,Conti,+393662720686,Capo settore industriale,3,2020
00933,Chiara,Rossi,+390321688751,Informatico,5,2017
00934,Giorgio,Fontana,+398083348889,Informatico,1,2002
00935,Anna,Esposito,+397413416741,Chimico,3,1998
00936,Sara,Neri,+392180890300,Ingegnere,0,2000
00937,Marco,Lombardi,+395603371923,Capo settore industriale,2,2012
00938,Francesco,Verdi,+398004301955,Informatico,2,1996
00939,Giulia,Verdi,+390024186871,Ingegnere,2,2016
00940,Anna,Lombardi,+394083577098,Chimico,0,2016
00941,Anna,Greco,+390964750824,Informatico,0,2011
00942,Elena,Neri,+395669070109,Capo settore industriale,5,1997
00943,Elena,Verdi,+392803710462,Ingegnere,5,2022
00944,Giulia,Verdi,+390194833597,Ingegnere,4,2019
00945,Paolo,Gallo,+392450707934,Capo settore industriale,3,2020
00946,Luca,Conti,+393241723202,Informatico,2,2020
00947,Chiara,Neri,+394356010394,Chimico,5,1998
00948,Giorgio,Bianchi,+393959336866,Informatico,3,2008
00949,Marco,Verdi,+397816606599,Ingegnere,1,2020
00950,Sara,Esposito,+398006744941,Informatico,3,2006
00951,Luca,Esposito,+396909084538,Chimico,5,2013
00952,Sara,Verdi,+398413652290,Ingegnere,2,2007
00953,Anna,Neri,+398366133130,Chimico,3,1997
00954,Elena,Rossi,+397948333313,Ingegnere,3,2004
00955,Elena,Rossi,+394139381581,Capo settore industriale,1,2018
00956,Paolo,Neri,+396207127180,Capo settore industriale,0,1996
00957,Sara,Lombardi,+391921254272,Chimico,5,2006
00958,Elena,Verdi,+394195776100,Informatico,4,2015
00959,Elena,Greco,+395969303070,Informatico,2,2018
00960,Anna,Greco,+393827295744,Capo settore industriale,3,2022
00961,Luca,Bianchi,+392241653297,Informatico,1,2019
00962,Giulia,Lombardi,+394853525530,Informatico,4,2001
00963,Luca,Rossi,+395429142529,Capo settore industriale,4,2007
00964,Francesco,Bianchi,+390593131425,Ingegnere,0,2016
00965,Giorgio,Lombardi,+397714916279,Capo settore industriale,2,2020
00966,Sara,Rossi,+396932710729,Informatico,4,2013
00967,Luca,Verdi,+394266010517,Informatico,3,2003
00968,Giorgio,Conti,+392555447599,Chimico,0,2007
00969,Anna,Fontana,+397046820531,Chimico,4,2020
00970,Paolo,Gallo,+395562108611,Ingegnere,3,2012
00971,Elena,Esposito,+393981526003,Ingegnere,3,2010
00972,Giulia,Lombardi,+391680026308,Capo settore industriale,4,2004
00973,Giulia,Gallo,+396799805435,Capo settore industriale,1,1996
00974,Paolo,Fontana,+391687405299,Chimico,1,2000
00975,Chiara,Verdi,+398009206566,Capo settore industriale,1,2002
00976,Marco,Neri,+399339986467,Informatico,1,2014
00977,Paolo,Gallo,+398039704462,Chimico,3,2006
00978,Paolo,Conti,+397968137113,Informatico,2,2013
00979,Elena,Neri,+394701531559,Capo settore industriale,4,2010
00980,Elena,Esposito,+392475485367,Ingegnere,0,2009
00981,Sara,Fontana,+398826930779,Ingegnere,5,2005
00982,Giulia,Conti,+392515448154,Chimico,5,2012
00983,Anna,Greco,+396153405933,Informatico,2,1999
00984,Paolo,Rossi,+398526376457,Ingegnere,2,2004
00985,Luca,Fontana,+395091980132,Capo settore industriale,3,1995
00986,Paolo,Esposito,+393972089181,Capo settore industriale,4,1996
00987,Paolo,Greco,+393830240728,Informatico,0,2019
00988,Giulia,Rossi,+392702338725,Informatico,5,1996
00989,Chiara,Neri,+390701977811,Ingegnere,0,2015
00990,Elena,Gallo,+399456615163,Informatico,5,2014
00991,Francesco,Rossi,+396226396272,Capo settore industriale,2,2019
00992,Paolo,Gallo,+390745383619,Ingegnere,3,2005
00993,Sara,Gallo,+392427724807,Ingegnere,1,2000
00994,Luca,Lombardi,+396948567920,Informatico,2,2017
00995,Giorgio,Greco,+390775242698,Ingegnere,5,2008
00996,Marco,Rossi,+391268766559,Chimico,0,2016
00997,Chiara,Esposito,+390163819897,Chimico,5,2014
00998,Francesco,Lombardi,+399263537892,Capo settore industriale,0,2008
00999,Sara,Bianchi,+398183260378,Informatico,0,2005
01000,Giulia,Conti,+395254452309,Chimico,0,2000
01001,Elena,Gallo,+397366193382,Capo settore industriale,2,2010
01002,Paolo,Bianchi,+399734097258,Chimico,5,1997
01003,Elena,Rossi,+395750616160,Ingegnere,3,1997
01004,Elena,Neri,+396698653982,Ingegnere,4,2003
01005,Francesco,Conti,+396485973110,Capo settore industriale,3,2021
01006,Elena,Gallo,+393094986137,Informatico,5,2012
01007,Elena,Gallo,+392376173061,Ingegnere,3,2023
01008,Giorgio,Greco,+390925766934,Chimico,3,2017
01009,Francesco,Lombardi,+399471343919,Chimico,3,2006
01010,Paolo,Greco,+396576215901,Capo settore industriale,2,2005
01011,Elena,Gallo,+397412094934,Ingegnere,4,2013
01012,Marco,Rossi,+394655815372,Capo settore industriale,0,2008
01013,Giorgio,Bianchi,+393577642818,Informatico,3,2009
01014,Paolo,Gallo,+391225396340,Ingegnere,5,2015
01015,Sara,Greco,+395901514029,Ingegnere,1,2008
01016,Giulia,Neri,+398593116355,Ingegnere,5,2024
01017,Anna,Gallo,+391681543449,Informatico,3,2023
01018,Luca,Lombardi,+394129985810,Capo settore industriale,1,2020
01019,Marco,Esposito,+390226072554,Chimico,5,2008
01020,Giorgio,Fontana,+393598277526,Ingegnere,1,2014
01021,Sara,Lombardi,+394080829984,Informatico,5,2007
01022,Elena,Bianchi,+396200392137,Capo settore industriale,5,2012
01023,Sara,Rossi,+399854916497,Capo settore industriale,2,2015
01024,Giulia,Verdi,+390630458187,Ingegnere,2,2006
01025,Sara,Rossi,+393143233222,Chimico,5,2006
01026,Francesco,Lombardi,+397670824552,Capo settore industriale,1,2019
01027,Anna,Neri,+398529619408,Chimico,3,2015
01028,Elena,Gallo,+390662892662,Capo settore industriale,5,2013
01029,Marco,Fontana,+397190362082,Ingegnere,4,2020
01030,Giulia,Neri,+396928777654,Informatico,4,2016
01031,Chiara,Esposito,+398263315438,Capo settore industriale,2,1998
01032,Francesco,Lombardi,+391884959871,Chimico,5,2019
01033,Giulia,Conti,+395877859496,Capo settore industriale,4,2000
01034,Anna,Bianchi,+397890223314,Informatico,3,2000
01035,Marco,Esposito,+399396585905,Informatico,0,2012
01036,Sara,Bianchi,+390199454786,Chimico,3,2014
01037,Elena,Fontana,+392684982037,Informatico,4,2012
01038,Giulia,Lombardi,+395710296463,Informatico,4,2023
01039,Paolo,Neri,+393096957933,Informatico,0,2015
01040,Giulia,Rossi,+391528402370,Chimico,1,2005
01041,Sara,Neri,+398587434472,Ingegnere,2,2021
01042,Giorgio,Greco,+390504201222,Ingegnere,4,2004
01043,Chiara,Rossi,+390382496424,Ingegnere,1,2014
01044,Chiara,Conti,+392994201887,Capo settore industriale,4,1998
01045,Elena,Esposito,+390637637178,Capo settore industriale,5,2024
01046,Sara,Fontana,+394747237567,Chimico,1,2018
01047,Paolo,Gallo,+393515900560,Ingegnere,0,1999
01048,Giorgio,Gallo,+395953638965,Chimico,4,2004
01049,Elena,Fontana,+395198968944,Ingegnere,5,2001
01050,Sara,Rossi,+392547760930,Capo settore industriale,1,2021
01051,Paolo,Neri,+390687237802,Capo settore industriale,2,1999
01052,Anna,Fontana,+392375604349,Ingegnere,5,2005
01053,Chiara,Esposito,+396808887136,Chimico,2,1997
01054,Giulia,Neri,+395737629005,Capo settore industriale,5,2018
01055,Francesco,Rossi,+392746081844,Informatico,5,1995
01056,Chiara,Greco,+391245241687,Capo settore industriale,1,2008
01057,Chiara,Lombardi,+396685500443,Ingegnere,0,2020
01058,Luca,Esposito,+399461103325,Chimico,4,2016
01059,Elena,Conti,+398728152792,Capo settore industriale,4,1999
01060,Francesco,Esposito,+393358000561,Informatico,5,2003
01061,Marco,Esposito,+398265064387,Capo settore industriale,4,2013
01062,Sara,Fontana,+394455481918,Chimico,5,2003
01063,Luca,Fontana,+397035346298,Chimico,1,2012
01064,Giorgio,Greco,+396318059006,Capo settore industriale,2,2021
01065,Paolo,Rossi,+391561132456,Chimico,4,1997
01066,Francesco,Rossi,+399569694818,Capo settore industriale,5,2018
01067,Giorgio,Fontana,+395757133384,Informatico,0,2011
01068,Chiara,Lombardi,+397579589709,Ingegnere,3,2001
01069,Giorgio,Esposito,+396383684160,Capo settore industriale,4,2023
01070,Luca,Lombardi,+393017142644,Informatico,1,2018
01071,Giulia,Lombardi,+391534633799,Informatico,2,2008
01072,Sara,Lombardi,+396538066978,Chimico,2,2008
01073,Chiara,Rossi,+398157851076,Informatico,5,2013
01074,Elena,Fontana,+391983552718,Capo settore industriale,2,2023
01075,Anna,Bianchi,+392242382253,Capo settore industriale,5,2005
01076,Giulia,Bianchi,+390986384793,Informatico,0,2003
01077,Chiara,Verdi,+399075624575,Ingegnere,5,1996
01078,Sara,Bianchi,+391186968029,Capo settore industriale,3,2005
01079,Giorgio,Lombardi,+390867228145,Ingegnere,0,2005
01080,Chiara,Fontana,+393973467517,Ingegnere,5,2006
01081,Giorgio,Esposito,+394178808987,Chimico,4,2004
01082,Paolo,Greco,+397513080222,Ingegnere,4,2018
01083,Giorgio,Conti,+399351125645,Informatico,3,2006
01084,Sara,Verdi,+395388456237,Chimico,0,2017
01085,Elena,Gallo,+393106450767,Informatico,2,2005
01086,Elena,Conti,+396462810644,Informatico,4,2016
01087,Paolo,Rossi,+399398699890,Chimico,4,2015
01088,Luca,Verdi,+396802317809,Informatico,2,2003
01089,Giorgio,Gallo,+390974853291,Chimico,1,2015
01090,Elena,Bianchi,+395007590598,Chimico,4,2013
01091,Marco,Rossi,+396786278294,Chimico,4,2005
01092,Chiara,Verdi,+396283786417,Informatico,0,2004
01093,Luca,Verdi,+392768268358,Capo settore industriale,4,2019
01094,Elena,Verdi,+395549015815,Chimico,0,2022
01095,Luca,Bianchi,+390249589040,Capo settore industriale,5,2021
01096,Marco,Gallo,+396602389059,Chimico,2,2000
01097,Luca,Greco,+393102381033,Chimico,4,2022
01098,Marco,Bianchi,+390673893334,Informatico,5,2018
01099,Giulia,Bianchi,+398555411301,Ingegnere,0,1995
01100,Anna,Esposito,+392356002054,Informatico,1,2023
01101,Giorgio,Greco,+394271141589,Capo settore industriale,5,2020
01102,Paolo,Esposito,+397689481063,Capo settore industriale,3,1995
01103,Francesco,Greco,+391736904236,Informatico,0,2018
01104,Anna,Fontana,+391411978909,Ingegnere,0,2022
01105,Paolo,Verdi,+397638376401,Capo settore industriale,3,2010
01106,Marco,Gallo,+398788175857,Informatico,2,2013
01107,Anna,Gallo,+397064019651,Ingegnere,5,1998
01108,Paolo,Greco,+393510282129,Ingegnere,1,2005
01109,Elena,Esposito,+397050223319,Informatico,3,2023
01110,Giorgio,Gallo,+395208086028,Ingegnere,4,1998
01111,Giorgio,Conti,+392932148895,Chimico,3,2008
01112,Francesco,Esposito,+397099416796,Ingegnere,4,2005
01113,Luca,Lombardi,+399535177967,Informatico,4,1995
01114,Chiara,Gallo,+399984563951,Ingegnere,4,1999
01115,Luca,Gallo,+393535124423,Chimico,0,2002
01116,Giorgio,Fontana,+390104212358,Capo settore industriale,5,2014
01117,Giorgio,Gallo,+393638859115,Ingegnere,2,2019
01118,Francesco,Lombardi,+397686650110,Informatico,3,2000
01119,Giulia,Verdi,+390984723869,Capo settore industriale,1,2020
01120,Giulia,Esposito,+397794976716,Ingegnere,4,2024
01121,Giorgio,Bianchi,+399954497812,Chimico,3,1999
01122,Giorgio,Gallo,+398677919660,Chimico,5,2002
01123,Sara,Conti,+396354088052,Chimico,1,2024
01124,Luca,Fontana,+399467923782,Ingegnere,2,2015
01125,Francesco,Gallo,+391934947849,Chimico,1,2012
01126,Luca,Esposito,+395016838549,Capo settore industriale,5,2020
01127,Marco,Neri,+391902286047,Capo settore industriale,5,2007
01128,Chiara,Lombardi,+393135776225,Informatico,0,2019
01129,Chiara,Lombardi,+399545976630,Capo settore industriale,0,2000
01130,Luca,Gallo,+390067357375,Chimico,3,2006
01131,Paolo,Bianchi,+399093124839,Ingegnere,2,2000
01132,Anna,Fontana,+391925848022,Ingegnere,0,2003
01133,Francesco,Rossi,+396313145166,Ingegnere,0,2017
01134,Chiara,Bianchi,+399257166919,Informatico,5,1997
01135,Elena,Lombardi,+399619345090,Informatico,0,2013
01136,Luca,Conti,+391488660246,Informatico,5,1998
01137,Francesco,Greco,+396243125690,Chimico,5,2001
01138,Giulia,Fontana,+399447384018,Ingegnere,4,2008
01139,Sara,Conti,+396493586672,Informatico,5,2004
01140,Giorgio,Neri,+398338615661,Informatico,5,2009
01141,Elena,Conti,+393953572200,Chimico,0,2023
01142,Giorgio,Conti,+397549793399,Capo settore industriale,1,2008
01143,Paolo,Lombardi,+391511695711,Chimico,1,1996
01144,Paolo,Bianchi,+391729023780,Capo settore industriale,2,2018
01145,Anna,Rossi,+391092196160,Capo settore industriale,3,2008
01146,Paolo,Esposito,+392200305394,Ingegnere,5,2015
01147,Giorgio,Rossi,+398722245024,Chimico,4,2021
01148,Paolo,Rossi,+396445837449,Chimico,1,2023
01149,Paolo,Conti,+397068704478,Informatico,3,1995
01150,Chiara,Gallo,+391800389311,Capo settore industriale,0,1999
01151,Giulia,Verdi,+394360043513,Capo settore industriale,4,2017
01152,Francesco,Greco,+397961171034,Capo settore industriale,4,2011
01153,Giorgio,Verdi,+397916456212,Ingegnere,2,2006
01154,Francesco,Gallo,+391062167815,Capo settore industriale,3,2014
01155,Anna,Neri,+392477317804,Capo settore industriale,3,2009
01156,Sara,Bianchi,+394446890440,Capo settore industriale,1,2003
01157,Francesco,Greco,+394294515273,Ingegnere,3,2008
01158,Paolo,Rossi,+392447370499,Capo settore industriale,3,2021
01159,Francesco,Greco,+398555293755,Chimico,5,2024
01160,Elena,Bianchi,+391400278591,Informatico,1,2011
01161,Sara,Esposito,+392367005538,Ingegnere,1,2014
01162,Sara,Neri,+394057352059,Informatico,2,2017
01163,Sara,Neri,+399691565110,Capo settore industriale,3,2018
01164,Giorgio,Rossi,+392610669536,Capo settore industriale,4,1996
01165,Elena,Lombardi,+398997013805,Ingegnere,4,2010
01166,Anna,Verdi,+396543020915,Capo settore industriale,1,2018
01167,Anna,Bianchi,+392282434359,Capo settore industriale,3,2008
01168,Marco,Esposito,+394844140869,Informatico,2,2010
01169,Marco,Lombardi,+394839263936,Informatico,0,2011
01170,Francesco,Verdi,+396637544956,Informatico,2,2004
01171,Giorgio,Neri,+394191001796,Capo settore industriale,5,2018
01172,Giorgio,Fontana,+393327926761,Informatico,3,1999
01173,Elena,Bianchi,+398825049466,Informatico,1,2019
01174,Sara,Neri,+399880321279,Informatico,4,2005
01175,Luca,Greco,+391215589796,Chimico,0,2013
01176,Luca,Verdi,+398291572341,Ingegnere,0,2004
01177,Paolo,Esposito,+392991690548,Capo settore industriale,2,2016
01178,Luca,Fontana,+397532437824,Ingegnere,0,2007
01179,Luca,Fontana,+396531077941,Ingegnere,1,2013
01180,Anna,Neri,+395004555873,Capo settore industriale,3,2006
01181,Giulia,Lombardi,+397321514884,Chimico,3,2000
01182,Giorgio,Lombardi,+397158693811,Ingegnere,3,2008
01183,Chiara,Lombardi,+398002717865,Capo settore industriale,3,2010
01184,Giulia,Bianchi,+397705573726,Capo settore industriale,1,2023
01185,Marco,Greco,+399663259899,Chimico,5,2004
01186,Elena,Verdi,+397235012824,Ingegnere,4,2000
01187,Giulia,Lombardi,+397503059628,Chimico,0,2001
01188,Anna,Bianchi,+392430590305,Informatico,1,2022
01189,Elena,Bianchi,+396692516011,Informatico,4,1995
01190,Luca,Verdi,+390581244308,Capo settore industriale,0,1995
01191,Francesco,Greco,+399262316925,Capo settore industriale,3,1996
01192,Paolo,Bianchi,+397502487677,Chimico,4,1997
01193,Chiara,Lombardi,+399992998355,Capo settore industriale,5,2012
01194,Chiara,Gallo,+399557145444,Capo settore industriale,3,2019
01195,Chiara,Lombardi,+395219125761,Ingegnere,5,1998
01196,Marco,Fontana,+398880258970,Capo settore industriale,3,2018
01197,Giorgio,Greco,+397436899632,Informatico,1,2020
01198,Marco,Bianchi,+393580871720,Ingegnere,4,2010
01199,Francesco,Fontana,+397853153741,Chimico,4,2015
01200,Giorgio,Rossi,+396863325407,Capo settore industriale,1,2007
01201,Chiara,Neri,+392009072566,Chimico,2,2008
01202,Anna,Bianchi,+398060607944,Ingegnere,1,1997
01203,Sara,Bianchi,+394861475415,Chimico,4,2010
01204,Sara,Bianchi,+398517108323,Informatico,3,2017
01205,Giulia,Verdi,+392235832577,Chimico,1,2016
01206,Chiara,Greco,+392288937230,Chimico,2,2023
01207,Elena,Gallo,+398694065483,Informatico,1,2016
01208,Chiara,Conti,+399227550702,Capo settore industriale,1,2012
01209,Giulia,Fontana,+396435603551,Informatico,2,2014
01210,Sara,Conti,+397002700603,Informatico,2,2015
01211,Luca,Greco,+398635341237,Informatico,1,2020
01212,Marco,Greco,+399890648358,Ingegnere,3,2008
01213,Anna,Fontana,+391895576324,Capo settore industriale,2,2005
01214,Sara,Esposito,+395073936538,Informatico,0,2022
01215,Paolo,Rossi,+392947573855,Ingegnere,4,2022
01216,Giulia,Esposito,+397159743697,Informatico,3,2002
01217,Elena,Conti,+393645328032,Informatico,2,2019
01218,Francesco,Fontana,+393762948689,Ingegnere,2,2003
01219,Chiara,Bianchi,+391965552107,Chimico,1,2003
01220,Anna,Rossi,+396104673498,Informatico,5,1996
01221,Anna,Bianchi,+396508589413,Informatico,1,2014
01222,Giorgio,Conti,+399204150859,Ingegnere,4,2012
01223,Giulia,Gallo,+393311255593,Chimico,3,2009
01224,Anna,Bianchi,+397648813170,Informatico,0,2020
01225,Sara,Rossi,+390697790646,Chimico,4,2018
01226,Giulia,Greco,+391932842953,Informatico,0,2020
01227,Giulia,Lombardi,+390933012799,Informatico,0,1996
01228,Luca,Gallo,+393835970529,Chimico,3,2012
01229,Francesco,Fontana,+396502915602,Capo settore industriale,5,2003
01230,Giulia,Gallo,+391007645978,Informatico,5,2003
01231,Marco,Bianchi,+392251845032,Chimico,1,2008
01232,Sara,Fontana,+393112086179,Informatico,0,2001
01233,Paolo,Gallo,+391333576810,Chimico,5,2011
01234,Giulia,Rossi,+390998337387,Capo settore industriale,1,2016
01235,Elena,Fontana,+394000174749,Capo settore industriale,3,2005
01236,Marco,Esposito,+396340975490,Informatico,2,2006
01237,Sara,Esposito,+398020286710,Chimico,3,2004
01238,Giulia,Conti,+399284356391,Chimico,2,2010
01239,Francesco,Verdi,+396804931573,Informatico,3,2009
01240,Marco,Neri,+394547188524,Informatico,3,1996
01241,Paolo,Gallo,+392326862162,Capo settore industriale,1,2023
01242,Francesco,Rossi,+399218876516,Informatico,0,2019
01243,Luca,Lombardi,+399099700635,Capo settore industriale,1,2013
01244,Sara,Rossi,+399235124625,Ingegnere,3,2003
01245,Luca,Rossi,+396342911448,Ingegnere,3,2019
01246,Marco,Fontana,+397132987357,Informatico,0,2004
01247,Luca,Conti,+391220305312,Capo settore industriale,3,2017
01248,Sara,Gallo,+390837249707,Capo settore industriale,1,2000
01249,Giorgio,Verdi,+396979379128,Informatico,5,1996
01250,Giulia,Rossi,+397344442298,Capo settore industriale,5,2010
01251,Marco,Conti,+394655984790,Capo settore industriale,4,2007
01252,Giorgio,Fontana,+390130786178,Capo settore industriale,3,2009
01253,Giulia,Fontana,+397515219775,Chimico,1,2015
01254,Sara,Conti,+397390800935,Capo settore industriale,3,1995
01255,Elena,Gallo,+399990388541,Chimico,2,2021
01256,Chiara,Neri,+393445393887,Chimico,2,2016
01257,Giulia,Fontana,+398442211929,Ingegnere,0,2020
01258,Chiara,Esposito,+396686437212,Chimico,1,2012
01259,Giulia,Esposito,+398376294293,Informatico,1,2010
01260,Giulia,Rossi,+392700983264,Chimico,4,2004
01261,Elena,Esposito,+392793501427,Chimico,3,2013
01262,Chiara,Lombardi,+396361557031,Chimico,1,2000
01263,Sara,Fontana,+394732606303,Capo settore industriale,0,2023
01264,Paolo,Esposito,+392069263881,Informatico,3,2010
01265,Marco,Gallo,+399085548978,Chimico,2,2007
01266,Anna,Lombardi,+391255850362,Informatico,0,2001
01267,Luca,Lombardi,+398236905243,Informatico,1,1999
01268,Elena,Esposito,+399225611485,Capo settore industriale,3,2003
01269,Francesco,Conti,+396388603270,Capo settore industriale,4,2023
01270,Elena,Fontana,+392486995641,Capo settore industriale,0,2014
01271,Anna,Rossi,+395398060117,Capo settore industriale,0,1999
01272,Sara,Esposito,+394354435004,Informatico,0,1997
01273,Giulia,Neri,+397227302965,Informatico,0,2000
01274,Francesco,Esposito,+397448199667,Informatico,2,2022
01275,Elena,Rossi,+399755999920,Chimico,2,2024
01276,Luca,Bianchi,+395993700710,Informatico,0,2004
01277,Paolo,Bianchi,+398055352289,Capo settore industriale,2,2010
01278,Francesco,Fontana,+391737591751,Chimico,3,2017
01279,Giulia,Conti,+393969433194,Ingegnere,2,2012
01280,Luca,Neri,+396606954199,Ingegnere,0,2022
01281,Anna,Esposito,+398013581725,Informatico,3,1997
01282,Anna,Fontana,+392698301498,Ingegnere,2,2009
01283,Francesco,Bianchi,+398317629879,Informatico,0,2021
01284,Sara,Fontana,+392452015314,Chimico,4,2001
01285,Chiara,Fontana,+398724112764,Ingegnere,2,2009
01286,Giulia,Neri,+390274644574,Chimico,0,1999
01287,Luca,Esposito,+396568814382,Chimico,1,2022
01288,Sara,Conti,+395528512709,Capo settore industriale,2,2001
01289,Anna,Greco,+395841962461,Chimico,0,1995
01290,Giulia,Neri,+391918742335,Chimico,3,2022
01291,Giulia,Fontana,+398147863295,Capo settore industriale,5,2021
01292,Giorgio,Fontana,+393279721382,Chimico,3,2000
01293,Marco,Conti,+395844899254,Chimico,4,2023
01294,Anna,Lombardi,+392991987791,Capo settore industriale,1,2017
01295,Marco,Esposito,+399034193652,Chimico,3,2022
01296,Marco,Gallo,+392089952863,Capo settore industriale,3,2003
01297,Marco,Rossi,+394591050473,Chimico,1,2017
01298,Elena,Esposito,+399249294860,Ingegnere,0,2015
01299,Chiara,Greco,+397562903540,Capo settore industriale,5,2020
01300,Francesco,Gallo,+399996634425,Chimico,1,2011
01301,Francesco,Neri,+395506148429,Ingegnere,3,1995
01302,Paolo,Neri,+398882257162,Informatico,3,2002
01303,Francesco,Bianchi,+392154394924,Ingegnere,2,1998
01304,Giorgio,Rossi,+399707616018,Ingegnere,3,2003
01305,Chiara,Verdi,+396489671220,Ingegnere,1,2010
01306,Elena,Fontana,+399476524503,Informatico,1,2004
01307,Anna,Gallo,+396498104243,Chimico,0,2016
01308,Anna,Rossi,+397751422543,Informatico,2,2020
01309,Sara,Greco,+398261157452,Ingegnere,5,2007
01310,Francesco,Esposito,+396231174258,Ingegnere,5,2021
01311,Anna,Greco,+392078540736,Chimico,4,2003
01312,Anna,Gallo,+397012893755,Chimico,2,2001
01313,Sara,Gallo,+398784892456,Capo settore industriale,0,2008
01314,Luca,Rossi,+396617761009,Ingegnere,0,2022
01315,Francesco,Neri,+396279425375,Chimico,2,2019
01316,Giulia,Lombardi,+393020354049,Chimico,3,2001
01317,Luca,Verdi,+390614609744,Chimico,1,2014
01318,Marco,Neri,+390293119548,Informatico,4,2012
01319,Elena,Verdi,+395734956821,Chimico,2,2003
01320,Luca,Neri,+399436708530,Ingegnere,2,2016
01321,Luca,Esposito,+396622547608,Chimico,0,2002
01322,Anna,Greco,+395832141960,Chimico,4,2023
01323,Sara,Fontana,+397870382353,Capo settore industriale,0,2010
01324,Luca,Rossi,+396024831928,Informatico,5,2011
01325,Elena,Gallo,+393903874509,Informatico,5,1996
01326,Francesco,Esposito,+396343238176,Capo settore industriale,4,2012
01327,Francesco,Fontana,+399266773318,Informatico,5,2005
01328,Sara,Rossi,+398248258679,Informatico,4,2006
01329,Chiara,Rossi,+390284978706,Informatico,0,2017
01330,Sara,Conti,+395943464007,Chimico,1,2008
01331,Giulia,Fontana,+393687555318,Ingegnere,1,2021
01332,Giulia,Conti,+390706408928,Chimico,1,2006
01333,Sara,Lombardi,+397738628859,Ingegnere,3,1999
01334,Giulia,Neri,+394474283078,Chimico,4,2002
01335,Giulia,Fontana,+392917129618,Chimico,0,2002
01336,Chiara,Rossi,+390694689607,Chimico,2,2007
01337,Giulia,Verdi,+390828203762,Capo settore industriale,5,2005
01338,Sara,Gallo,+390330173318,Capo settore industriale,3,2024
01339,Elena,Gallo,+396019585282,Ingegnere,4,1996
01340,Giulia,Esposito,+399535378726,Capo settore industriale,5,1998
01341,Luca,Rossi,+399793733475,Chimico,2,1995
01342,Giulia,Rossi,+392472617356,Ingegnere,4,2004
01343,Luca,Conti,+390943020329,Capo settore industriale,1,2019
01344,Giulia,Greco,+396922084335,Capo settore industriale,3,2019
01345,Giulia,Rossi,+394149088559,Informatico,2,2006
01346,Luca,Rossi,+393571937469,Informatico,3,2013
01347,Sara,Bianchi,+398111545875,Capo settore industriale,1,2024
01348,Anna,Rossi,+399382770280,Chimico,5,1999
01349,Giorgio,Fontana,+392408594233,Chimico,0,1999
01350,Giorgio,Rossi,+391399957327,Chimico,3,1998
01351,Paolo,Esposito,+397054368064,Ingegnere,5,1999
01352,Francesco,Neri,+395295576358,Informatico,5,2004
01353,Marco,Conti,+393662216209,Chimico,0,2001
01354,Giorgio,Neri,+398212764939,Capo settore industriale,2,2008
01355,Francesco,Esposito,+399261264082,Chimico,3,1999
01356,Giorgio,Conti,+396108565793,Capo settore industriale,0,2004
01357,Francesco,Rossi,+390337913084,Informatico,2,2016
01358,Chiara,Lombardi,+390248302816,Ingegnere,3,2006
01359,Francesco,Rossi,+391028227554,Chimico,5,2016
01360,Sara,Conti,+392539982169,Chimico,2,2024
01361,Elena,Lombardi,+397915748932,Informatico,0,2024
01362,Elena,Esposito,+391259389055,Ingegnere,4,2006
01363,Giorgio,Fontana,+398750182851,Capo settore industriale,0,2003
01364,Marco,Conti,+394829074231,Ingegnere,1,2020
01365,Giulia,Greco,+394478000607,Chimico,0,1996
01366,Anna,Greco,+394466784405,Capo settore industriale,0,2015
01367,Anna,Conti,+393434577385,Chimico,5,2014
01368,Chiara,Neri,+392039699438,Capo settore industriale,2,2006
01369,Anna,Greco,+395902506811,Capo settore industriale,3,2001
01370,Elena,Verdi,+399444628692,Ingegnere,0,2023
01371,Elena,Neri,+391215479717,Chimico,4,2006
01372,Elena,Esposito,+397965075975,Informatico,4,2022
01373,Marco,Esposito,+393460478463,Informatico,2,2024
01374,Sara,Conti,+390166639917,Ingegnere,5,2017
01375,Giorgio,Conti,+396819708907,Chimico,0,2022
01376,Giulia,Neri,+394966525085,Capo settore industriale,1,2016
01377,Paolo,Verdi,+397800105695,Ingegnere,2,2000
01378,Anna,Greco,+398274587263,Chimico,4,2007
01379,Chiara,Gallo,+392951891064,Ingegnere,5,2020
01380,Elena,Neri,+393763065615,Chimico,3,1995
01381,Luca,Rossi,+397855509207,Capo settore industriale,3,2004
01382,Luca,Conti,+398893549032,Chimico,1,2024
01383,Luca,Neri,+397518500379,Informatico,2,1997
01384,Sara,Neri,+394184800246,Ingegnere,4,2019
01385,Anna,Gallo,+399780388178,Capo settore industriale,2,2020
01386,Giorgio,Fontana,+391873248537,Informatico,1,2017
01387,Paolo,Greco,+393000658367,Ingegnere,5,2007
01388,Marco,Esposito,+395823028796,Chimico,1,2001
01389,Giorgio,Lombardi,+394730870118,Informatico,4,1998
01390,Sara,Bianchi,+398535072009,Ingegnere,0,2014
01391,Giorgio,Verdi,+394665089117,Capo settore industriale,2,2013
01392,Anna,Conti,+391864866750,Chimico,5,1995
01393,Marco,Verdi,+393720121213,Ingegnere,5,2019
01394,Giulia,Esposito,+390224531520,Capo settore industriale,5,2009
