ID,Nome,Cognome,Telefono,Professione,Richiami,AnnoInizio
01819,Francesco,Lombardi,+391025342243,Capo settore industriale,4,2001
01821,Sara,Neri,+394602048275,Chimico,3,2000
01822,Giulia,Rossi,+390970065232,Ingegnere,3,2012
01824,Giulia,Conti,+399966283391,Chimico,5,2013
01828,Paolo,Rossi,+398091599277,Chimico,3,2009
01832,Chiara,Verdi,+390603428086,Ingegnere,4,2000
01833,Giulia,Bianchi,+395327443916,Chimico,4,2007
01836,Giulia,Verdi,+394759871277,Chimico,3,2007
01837,Elena,Fontana,+394912254485,Capo settore industriale,5,1997
01839,Elena,Greco,+395193481830,Ingegnere,4,2019
01847,Chiara,Verdi,+398468458185,Informatico,3,2014
01848,Francesco,Greco,+394342489373,Ingegnere,5,2001
01850,Francesco,Greco,+397606416030,Ingegnere,5,2005
01851,Elena,Greco,+394179306131,Capo settore industriale,3,1998
01852,Anna,Conti,+392107371460,Ingegnere,5,1999
01853,Luca,Esposito,+398936957664,Chimico,5,2015
01854,Elena,Lombardi,+399218721679,Capo settore industriale,3,2016
01855,Giulia,Lombardi,+391232704103,Capo settore industriale,5,2015
01858,Marco,Bianchi,+391072395399,Chimico,4,2008
01859,Francesco,Fontana,+391790389151,Capo settore industriale,5,2018
01860,Paolo,Greco,+399250488385,Chimico,3,2014
01861,Marco,Lombardi,+391925453075,Capo settore industriale,4,1998
01862,Francesco,Gallo,+397524428372,Ingegnere,5,2020
01864,Sara,Conti,+399804581240,Chimico,5,2008
01865,Francesco,Conti,+396335109086,Chimico,5,2023
01867,Francesco,Esposito,+398425697663,Informatico,3,2021
01868,Chiara,Gallo,+393197678177,Ingegnere,3,2010
01873,Chiara,Lombardi,+392015015794,Ingegnere,3,2002
01874,Anna,Fontana,+399636827142,Ingegnere,5,2005
01876,Chiara,Conti,+398085165477,Chimico,5,2006
01879,Paolo,Greco,+392686117969,Informatico,5,2007
01880,Francesco,Rossi,+396009253692,Chimico,5,2020
01881,Giulia,Verdi,+393559166666,Informatico,3,2005
01882,Luca,Greco,+399470181967,Chimico,5,1996
01885,Luca,Rossi,+394132508884,Chimico,3,2015
01888,Giorgio,Gallo,+396508140314,Ingegnere,3,2005
01889,Giulia,Verdi,+397226145225,Ingegnere,5,2009
01890,Chiara,Rossi,+395078454723,Informatico,4,2014
01894,Francesco,Greco,+393172747730,Chimico,3,2013
01895,Francesco,Verdi,+399759906159,Capo settore industriale,3,2015
01896,Giulia,Fontana,+393536047760,Informatico,4,1995
01899,Giorgio,Rossi,+396999794864,Capo settore industriale,3,1998
01903,Giorgio,Greco,+397450031283,Ingegnere,3,1997
01905,Francesco,Lombardi,+395551042602,Ingegnere,5,2003
01907,Marco,Fontana,+395011783039,Ingegnere,4,2021
01909,Elena,Neri,+394696605244,Capo settore industriale,4,2011
01910,Francesco,Neri,+398400705014,Ingegnere,4,2015
01911,Sara,Greco,+396451747040,Chimico,5,2011
01912,Sara,Fontana,+398236810583,Chimico,5,2009
01913,Luca,Esposito,+392093217555,Informatico,4,2019
01914,Paolo,Verdi,+390330850153,Chimico,4,2014
01917,Giulia,Verdi,+399421526206,Chimico,3,2020
01923,Marco,Gallo,+391378545468,Chimico,4,2014
01924,Chiara,Fontana,+397067639342,Chimico,4,2018
01927,Luca,Verdi,+392938075954,Capo settore industriale,4,2012
01930,Francesco,Verdi,+399396228486,Chimico,4,2017
01936,Chiara,Lombardi,+392688683530,Chimico,3,2009
01939,Sara,Greco,+396085003837,Capo settore industriale,3,2013
01940,Anna,Neri,+398665173328,Capo settore industriale,5,2012
01941,Marco,Rossi,+396742357885,Capo settore industriale,3,2014
01943,Paolo,Rossi,+392182285867,Capo settore industriale,4,1996
01946,Giorgio,Verdi,+397959763728,Informatico,5,2003
01947,Sara,Bianchi,+390712460449,Informatico,5,2019
01948,Elena,Verdi,+394794192157,Capo settore industriale,4,1997
01950,Luca,Rossi,+399476293478,Informatico,3,2009
01952,Anna,Gallo,+393184620699,Capo settore industriale,4,2011
01954,Anna,Rossi,+396034182147,Informatico,4,2014
01955,Paolo,Gallo,+390885288860,Ingegnere,5,2020
01956,Elena,Esposito,+394879748353,Ingegnere,5,2007
01957,Francesco,Rossi,+396731898371,Chimico,4,2011
01958,Marco,Neri,+398251828269,Informatico,4,2002
01959,Anna,Greco,+394578947264,Ingegnere,4,2009
01960,Francesco,Verdi,+397364272604,Ingegnere,4,2010
01961,Paolo,Lombardi,+396734085978,Capo settore industriale,3,2023
01962,Giulia,Fontana,+393127996366,Chimico,5,2007
01966,Paolo,Neri,+399451989373,Capo settore industriale,5,2014
01973,Giorgio,Gallo,+397405582207,Ingegnere,5,2020
01974,Giulia,Verdi,+390305991457,Capo settore industriale,3,1995
01979,Anna,Esposito,+392247478054,Capo settore industriale,5,2001
01982,Francesco,Rossi,+396284928552,Informatico,4,2012
01984,Luca,Rossi,+394439961379,Capo settore industriale,4,2009
01985,Chiara,Esposito,+397606314847,Capo settore industriale,3,2014
01990,Elena,Rossi,+394086128533,Ingegnere,5,2011
01992,Marco,Neri,+390317087214,Capo settore industriale,5,2023
01996,Luca,Rossi,+399316232465,Capo settore industriale,3,2009
01997,Francesco,Gallo,+395350416412,Capo settore industriale,3,2012
01998,Giorgio,Greco,+390543934608,Ingegnere,4,2007
02000,Chiara,Lombardi,+396187835685,Capo settore industriale,5,2007
